lsmaccx,lsmaccy,lsmaccz,lsmangx,lsmangy,lsmangz,a0,a1,a2,f1,f2,timestamp
0,0,0,0,0,0,19124,29399,38905,1,0,2305
0,0,0,0,0,0,19204,30903,40009,0,1,2310
0,0,0,0,0,0,19348,29623,39065,0,0,2315
0,0,0,0,0,0,19188,29415,39113,0,0,2320
0,0,0,0,0,0,19044,26822,38633,1,0,2325
0,0,0,0,0,0,18980,29367,39049,0,1,2330
0,0,0,0,0,0,19092,29399,38985,0,0,2335
0,0,0,0,0,0,19172,30215,39593,0,0,2340
0,0,0,0,0,0,19204,29959,39289,1,1,2345
0,0,0,0,0,0,19204,29431,39017,0,0,2350
0,0,0,0,0,0,19108,29255,38905,0,0,2355
0,0,0,0,0,0,19220,30791,39833,0,1,2360
0,0,0,0,0,0,15107,29303,39465,1,0,2373
0,0,0,0,0,0,23077,32599,38697,0,0,2375
0,0,0,0,0,0,19812,29847,39129,0,1,2380
0,0,0,0,0,0,19412,29607,38953,1,0,2385
0,0,0,0,0,0,19268,30055,39577,0,0,2390
0,0,0,0,0,0,19396,30183,39321,0,1,2395
0,0,0,0,0,0,19236,29383,38937,1,0,2400
0,0,0,0,0,0,19108,29383,38873,0,0,2405
0,0,0,0,0,0,19172,30999,40329,0,1,2410
0,0,0,0,0,0,19444,29735,39177,0,0,2415
0,0,0,0,0,0,19172,29287,38953,1,0,2420
0,0,0,0,0,0,19076,29127,38713,0,0,2425
0,0,0,0,0,0,19108,29911,39065,0,1,2430
0,0,0,0,0,0,19140,29575,39081,0,0,2435
0,0,0,0,0,0,19060,29255,38889,1,0,2440
0,0,0,0,0,0,19140,30135,39305,0,1,2445
0,0,0,0,0,0,19220,29559,39145,0,0,2450
0,0,0,0,0,0,19124,29431,39001,0,0,2455
0,0,0,0,0,0,19044,28967,38553,1,0,2460
0,0,0,0,0,0,14963,28935,39017,1,1,2473
0,0,0,0,0,0,22949,30455,39161,0,0,2475
0,0,0,0,0,0,19652,29943,39097,0,1,2480
0,0,0,0,0,0,19316,29559,39097,0,0,2485
0,0,0,0,0,0,19236,29399,38969,0,0,2490
0,0,0,0,0,0,19220,31127,39945,1,0,2495
0,0,0,0,0,0,19332,29575,39017,0,1,2500
0,0,0,0,0,0,19188,29447,39033,0,0,2505
0,0,0,0,0,0,19092,30007,39433,1,0,2510
0,0,0,0,0,0,19236,29831,39065,0,1,2515
0,0,0,0,0,0,19124,29447,38985,0,0,2520
0,0,0,0,0,0,19076,29367,38937,1,0,2525
0,0,0,0,0,0,19172,30791,39929,0,1,2530
0,0,0,0,0,0,19300,29463,39033,0,0,2535
0,0,0,0,0,0,19156,29495,39049,0,0,2540
0,0,0,0,0,0,19060,29783,39257,1,0,2545
0,0,0,0,0,0,19172,29639,39049,0,1,2550
0,0,0,0,0,0,19124,29335,39001,0,0,2555
0,0,0,0,0,0,14995,29207,39161,1,1,2568
0,0,0,0,0,0,22981,30551,39241,0,0,2570
0,0,0,0,0,0,19684,29687,39097,0,0,2575
0,0,0,0,0,0,19268,29847,39337,1,0,2580
0,0,0,0,0,0,19300,29847,39097,0,1,2585
0,0,0,0,0,0,19220,29831,39097,0,0,2590
0,0,0,0,0,0,19092,29303,38857,1,0,2595
0,0,0,0,0,0,19124,29879,38905,0,0,2600
0,0,0,0,0,0,19060,29367,38985,0,1,2605
0,0,0,0,0,0,19124,29543,39049,0,0,2610
0,0,0,0,0,0,19028,29687,39001,1,0,2615
0,0,0,0,0,0,19108,29911,39225,0,1,2620
0,0,0,0,0,0,19220,29511,39193,0,0,2625
0,0,0,0,0,0,19060,29447,38969,1,0,2630
0,0,0,0,0,0,19044,29175,38761,0,0,2635
0,0,0,0,0,0,19092,29463,39065,0,1,2640
0,0,0,0,0,0,19124,29479,39033,0,0,2645
0,0,0,0,0,0,19044,29255,38921,1,0,2650
0,0,0,0,0,0,14931,28999,39049,1,1,2663
0,0,0,0,0,0,22949,30231,39113,0,0,2665
0,0,0,0,0,0,19572,29799,39177,0,0,2670
0,0,0,0,0,0,19396,29655,39017,0,1,2675
0,0,0,0,0,0,19172,29463,38969,1,0,2680
0,0,0,0,0,0,19108,29479,38953,0,0,2685
0,0,0,0,0,0,19140,30375,39017,0,0,2690
0,0,0,0,0,0,19140,29559,39065,0,1,2695
0,0,0,0,0,0,19060,29431,38889,1,0,2700
0,0,0,0,0,0,19028,29447,38969,0,0,2705
0,0,0,0,0,0,19204,30791,39673,0,1,2710
0,0,0,0,0,0,19188,29303,38905,1,0,2715
0,0,0,0,0,0,19060,29159,38905,0,0,2720
0,0,0,0,0,0,19156,29127,38761,0,0,2725
0,0,0,0,0,0,19028,29623,39001,1,1,2730
0,0,0,0,0,0,19060,29431,39033,0,0,2735
0,0,0,0,0,0,19060,29351,38969,0,0,2740
0,0,0,0,0,0,19092,29783,38825,1,0,2745
0,0,0,0,0,0,19028,29447,39033,0,1,2750
0,0,0,0,0,0,14963,29607,39225,1,0,2763
0,0,0,0,0,0,23061,31159,39417,0,1,2765
0,0,0,0,0,0,19652,29559,38953,0,0,2770
0,0,0,0,0,0,19268,29463,38969,1,0,2775
0,0,0,0,0,0,19140,29431,38873,0,0,2780
0,0,0,0,0,0,19140,29799,39033,0,1,2785
0,0,0,0,0,0,19140,29495,39081,0,0,2790
0,0,0,0,0,0,19044,29255,38745,1,0,2795
0,0,0,0,0,0,19092,30231,39081,0,0,2800
0,0,0,0,0,0,19124,29351,39017,0,1,2805
0,0,0,0,0,0,19028,29271,38825,1,0,2810
0,0,0,0,0,0,19060,29335,38825,0,0,2815
0,0,0,0,0,0,19204,31287,40297,0,1,2820
0,0,0,0,0,0,19300,29431,38937,1,0,2825
0,0,0,0,0,0,19092,29143,38857,0,0,2830
0,0,0,0,0,0,19060,29575,39065,0,0,2835
0,0,0,0,0,0,19060,29639,38905,1,1,2840
0,0,0,0,0,0,19060,29463,39001,0,0,2845
0,0,0,0,0,0,14995,30455,39961,1,1,2858
0,0,0,0,0,0,23285,30391,39113,0,0,2860
0,0,0,0,0,0,19572,29591,38937,0,0,2865
0,0,0,0,0,0,19300,29367,38969,0,0,2870
0,0,0,0,0,0,19124,29159,38681,1,0,2875
0,0,0,0,0,0,19076,29543,38953,0,1,2880
0,0,0,0,0,0,19156,29495,39001,0,0,2885
0,0,0,0,0,0,19044,29287,38889,1,0,2890
0,0,0,0,0,0,19108,29735,38313,0,0,2895
0,0,0,0,0,0,18932,29607,39145,0,1,2900
0,0,0,0,0,0,19012,29335,38857,1,0,2905
0,0,0,0,0,0,19012,29367,38857,0,0,2910
0,0,0,0,0,0,19108,30679,39977,0,0,2915
0,0,0,0,0,0,19220,29239,38857,1,1,2920
0,0,0,0,0,0,19044,29271,38777,0,0,2925
0,0,0,0,0,0,19060,29351,38905,0,0,2930
0,0,0,0,0,0,19060,30455,39673,1,1,2935
0,0,0,0,0,0,19188,29415,38905,0,0,2940
0,0,0,0,0,0,14947,30183,39225,1,0,2953
0,0,0,0,0,0,23077,31399,39817,0,1,2955
0,0,0,0,0,0,19780,29607,39033,0,0,2960
0,0,0,0,0,0,19236,29079,38777,1,0,2965
0,0,0,0,0,0,19140,29303,38777,0,0,2970
0,0,0,0,0,0,19220,30695,39769,0,1,2975
0,0,0,0,0,0,19268,29431,38889,1,0,2980
0,0,0,0,0,0,19108,29271,38857,0,0,2985
0,0,0,0,0,0,19108,29351,38953,0,0,2990
0,0,0,0,0,0,19044,29863,38969,1,1,2995
0,0,0,0,0,0,19044,29431,38937,0,0,3000
0,0,0,0,0,0,19124,29431,38985,0,0,3005
0,0,0,0,0,0,19028,29255,38857,1,0,3010
0,0,0,0,0,0,19092,30167,39129,0,1,3015
0,0,0,0,0,0,19124,29495,39001,0,0,3020
0,0,0,0,0,0,19012,29191,38793,1,0,3025
0,0,0,0,0,0,19028,29511,39257,0,0,3030
0,0,0,0,0,0,19236,29975,39305,0,1,3035
0,0,0,0,0,0,14963,28951,39033,1,0,3048
0,0,0,0,0,0,22997,30983,39801,0,0,3050
0,0,0,0,0,0,19684,29895,39081,1,1,3055
0,0,0,0,0,0,19236,29303,38841,0,0,3060
0,0,0,0,0,0,19188,29463,39017,0,0,3065
0,0,0,0,0,0,19060,29671,39081,1,0,3070
0,0,0,0,0,0,19108,29863,39065,0,1,3075
0,0,0,0,0,0,19124,29415,38937,0,0,3080
0,0,0,0,0,0,19012,29223,38761,1,0,3085
0,0,0,0,0,0,19028,29559,39017,0,0,3090
0,0,0,0,0,0,19124,29815,39129,0,1,3095
0,0,0,0,0,0,19012,29239,38921,1,0,3100
0,0,0,0,0,0,19028,29159,38761,0,0,3105
0,0,0,0,0,0,19076,29415,38841,0,0,3110
0,0,0,0,0,0,19012,29415,38905,1,1,3115
0,0,0,0,0,0,19028,29319,38873,0,0,3120
0,0,0,0,0,0,19060,29351,38937,0,0,3125
0,0,0,0,0,0,18964,29063,38553,1,0,3130
0,0,0,0,0,0,18964,29607,38937,0,1,3135
0,0,0,0,0,0,14915,28695,38873,1,0,3148
0,0,0,0,0,0,22661,29863,38713,0,0,3150
0,0,0,0,0,0,19444,29751,38953,1,1,3155
0,0,0,0,0,0,19188,29383,38777,0,0,3160
0,0,0,0,0,0,19156,29399,38953,0,0,3165
0,0,0,0,0,0,19012,28999,38553,1,0,3170
0,0,0,0,0,0,19028,29479,38905,0,1,3175
0,0,0,0,0,0,19092,29511,38953,0,0,3180
0,0,0,0,0,0,18980,29351,38761,1,0,3185
0,0,0,0,0,0,18996,29063,38617,0,0,3190
0,0,0,0,0,0,19076,29735,39097,0,1,3195
0,0,0,0,0,0,19012,29351,38777,1,0,3200
0,0,0,0,0,0,19028,29287,38777,0,0,3205
0,0,0,0,0,0,19044,29383,38809,0,0,3210
0,0,0,0,0,0,18996,29303,38921,1,1,3215
0,0,0,0,0,0,19012,29127,38873,0,0,3220
0,0,0,0,0,0,18980,29223,38793,1,0,3225
0,0,0,0,0,0,18980,29223,38649,0,0,3230
0,0,0,0,0,0,14899,28743,38953,1,1,3243
0,0,0,0,0,0,22693,30071,38905,0,0,3245
0,0,0,0,0,0,19492,29159,38793,0,0,3250
0,0,0,0,0,0,19172,29767,38969,1,1,3255
0,0,0,0,0,0,19124,29303,38857,0,0,3260
0,0,0,0,0,0,19124,29191,38905,0,0,3265
0,0,0,0,0,0,19012,29111,38537,1,0,3270
0,0,0,0,0,0,19012,29559,38905,0,1,3275
0,0,0,0,0,0,19108,29431,38969,0,0,3280
0,0,0,0,0,0,19012,29271,38809,1,0,3285
0,0,0,0,0,0,19028,29415,38745,0,0,3290
0,0,0,0,0,0,19076,29559,39017,0,1,3295
0,0,0,0,0,0,19012,29271,38793,1,0,3300
0,0,0,0,0,0,19012,29143,38793,0,0,3305
0,0,0,0,0,0,19092,29799,39209,0,0,3310
0,0,0,0,0,0,19124,29527,38905,1,1,3315
0,0,0,0,0,0,19044,29319,38825,0,0,3320
0,0,0,0,0,0,19012,29351,38841,1,0,3325
0,0,0,0,0,0,14947,28855,38857,1,1,3338
0,0,0,0,0,0,22933,30231,38985,0,0,3340
0,0,0,0,0,0,19508,29543,38873,0,0,3345
0,0,0,0,0,0,19268,29447,38905,0,0,3350
0,0,0,0,0,0,19188,30599,39465,1,1,3355
0,0,0,0,0,0,19220,29431,38873,0,0,3360
0,0,0,0,0,0,19124,29495,38889,0,0,3365
0,0,0,0,0,0,19012,29207,38697,1,0,3370
0,0,0,0,0,0,19076,30551,39369,0,1,3375
0,0,0,0,0,0,19156,29415,38889,1,0,3380
0,0,0,0,0,0,19044,29271,38809,0,0,3385
0,0,0,0,0,0,19060,29399,38921,0,0,3390
0,0,0,0,0,0,19012,29975,39049,1,0,3395
0,0,0,0,0,0,19028,29367,38889,0,1,3400
0,0,0,0,0,0,19076,29383,38857,0,0,3405
0,0,0,0,0,0,18980,29191,38697,1,0,3410
0,0,0,0,0,0,18948,28871,38505,0,0,3415
0,0,0,0,0,0,19012,29223,38985,0,1,3420
0,0,0,0,0,0,19012,29207,38745,1,0,3425
0,0,0,0,0,0,14947,29463,39273,1,1,3438
0,0,0,0,0,0,23045,30423,39081,0,0,3440
0,0,0,0,0,0,19572,29511,38969,0,0,3445
0,0,0,0,0,0,19172,29287,38713,1,0,3450
0,0,0,0,0,0,19108,29655,39001,0,0,3455
0,0,0,0,0,0,19172,30295,39209,0,1,3460
0,0,0,0,0,0,19140,29351,38857,1,0,3465
0,0,0,0,0,0,19044,29095,38713,0,0,3470
0,0,0,0,0,0,18964,29303,38777,1,0,3475
0,0,0,0,0,0,19108,30263,39273,0,1,3480
0,0,0,0,0,0,19188,29479,38985,0,0,3485
0,0,0,0,0,0,18996,29207,38761,1,0,3490
0,0,0,0,0,0,18996,29127,38745,0,0,3495
0,0,0,0,0,0,19124,32279,39113,0,1,3500
0,0,0,0,0,0,18996,29415,38905,1,0,3505
0,0,0,0,0,0,18996,29319,38857,0,0,3510
0,0,0,0,0,0,19060,29351,38857,1,0,3515
0,0,0,0,0,0,19060,30375,39401,0,0,3520
0,0,0,0,0,0,14947,28743,38841,1,1,3533
0,0,0,0,0,0,22901,30167,39049,0,0,3535
0,0,0,0,0,0,19524,29127,38697,0,0,3540
0,0,0,0,0,0,19172,29479,38825,1,1,3545
0,0,0,0,0,0,19108,29367,38857,0,0,3550
0,0,0,0,0,0,19108,29335,38889,0,0,3555
0,0,0,0,0,0,19028,29271,38617,1,0,3560
0,0,0,0,0,0,19092,30039,39161,0,1,3565
0,0,0,0,0,0,19060,29239,38713,1,0,3570
0,0,0,0,0,0,18980,29175,38745,0,0,3575
0,0,0,0,0,0,19044,29351,38905,0,0,3580
0,0,0,0,0,0,19044,30087,39193,1,1,3585
0,0,0,0,0,0,19108,29319,38777,0,0,3590
0,0,0,0,0,0,18980,29143,38729,1,0,3595
0,0,0,0,0,0,18980,29223,38729,0,0,3600
0,0,0,0,0,0,19092,30903,39897,0,1,3605
0,0,0,0,0,0,19188,29479,38873,1,0,3610
0,0,0,0,0,0,19028,29335,38793,0,0,3615
0,0,0,0,0,0,14899,28983,38969,1,1,3628
0,0,0,0,0,0,22965,30407,39097,0,0,3630
0,0,0,0,0,0,19476,29463,38857,1,0,3635
0,0,0,0,0,0,19188,29111,38761,0,0,3640
0,0,0,0,0,0,19124,29143,38761,0,0,3645
0,0,0,0,0,0,19028,29415,38777,1,1,3650
0,0,0,0,0,0,19044,29335,38793,0,0,3655
0,0,0,0,0,0,19060,29399,38873,0,0,3660
0,0,0,0,0,0,19044,30023,39449,1,0,3665
0,0,0,0,0,0,19236,29831,39033,0,1,3670
0,0,0,0,0,0,19044,29303,38793,1,0,3675
0,0,0,0,0,0,19012,29111,38777,0,0,3680
0,0,0,0,0,0,19076,29351,38921,0,0,3685
0,0,0,0,0,0,19108,30935,39929,1,1,3690
0,0,0,0,0,0,19236,29335,38777,0,0,3695
0,0,0,0,0,0,19012,29223,38745,1,0,3700
0,0,0,0,0,0,19012,29159,38745,0,0,3705
0,0,0,0,0,0,19060,29559,38633,0,0,3710
0,0,0,0,0,0,14883,28823,38937,1,1,3723
0,0,0,0,0,0,22885,30343,39081,0,0,3725
0,0,0,0,0,0,19444,29303,38697,1,0,3730
0,0,0,0,0,0,19236,29655,39017,0,1,3735
0,0,0,0,0,0,19076,29303,38729,1,0,3740
0,0,0,0,0,0,19028,29095,38777,0,0,3745
0,0,0,0,0,0,19108,30103,39561,0,0,3750
0,0,0,0,0,0,19156,29735,39017,1,1,3755
0,0,0,0,0,0,19060,29303,38809,0,0,3760
0,0,0,0,0,0,19060,29255,38777,0,0,3765
0,0,0,0,0,0,18980,29095,38681,1,0,3770
0,0,0,0,0,0,19124,30935,39913,0,1,3775
0,0,0,0,0,0,19172,29191,38697,1,0,3780
0,0,0,0,0,0,18996,29207,38729,0,0,3785
0,0,0,0,0,0,19044,29239,38793,0,0,3790
0,0,0,0,0,0,19028,29735,38809,1,0,3795
0,0,0,0,0,0,19076,29399,38969,0,1,3800
0,0,0,0,0,0,19028,29415,38825,0,0,3805
0,0,0,0,0,0,19044,29383,38857,0,0,3810
0,0,0,0,0,0,14851,28807,38841,1,1,3823
0,0,0,0,0,0,22933,30519,39081,0,0,3825
0,0,0,0,0,0,19460,29431,38825,1,0,3830
0,0,0,0,0,0,19188,29287,38697,0,0,3835
0,0,0,0,0,0,19124,29463,38841,0,1,3840
0,0,0,0,0,0,19028,29271,38793,1,0,3845
0,0,0,0,0,0,19028,29367,38761,0,0,3850
0,0,0,0,0,0,18980,29335,38905,1,0,3855
0,0,0,0,0,0,19076,29943,39097,0,1,3860
0,0,0,0,0,0,19092,29511,38969,0,0,3865
0,0,0,0,0,0,18996,29223,38809,1,0,3870
0,0,0,0,0,0,18980,29255,38761,0,0,3875
0,0,0,0,0,0,19044,30631,39401,1,1,3880
0,0,0,0,0,0,19140,29287,38841,0,0,3885
0,0,0,0,0,0,19076,29191,38873,0,0,3890
0,0,0,0,0,0,18996,29287,38729,1,0,3895
0,0,0,0,0,0,19044,29847,38777,0,0,3900
0,0,0,0,0,0,19012,29335,38841,1,1,3905
0,0,0,0,0,0,14883,29303,39401,1,0,3918
0,0,0,0,0,0,23061,30311,39033,0,0,3920
0,0,0,0,0,0,19620,29767,39113,0,1,3925
0,0,0,0,0,0,19284,29543,38985,1,0,3930
0,0,0,0,0,0,19156,29495,38969,0,0,3935
0,0,0,0,0,0,19188,29479,38857,0,0,3940
0,0,0,0,0,0,19092,29703,39049,1,1,3945
0,0,0,0,0,0,19092,29303,38985,0,0,3950
0,0,0,0,0,0,19060,29463,38937,1,0,3955
0,0,0,0,0,0,19060,29655,39289,0,0,3960
0,0,0,0,0,0,19268,30279,39369,0,1,3965
0,0,0,0,0,0,19156,29559,39081,1,0,3970
0,0,0,0,0,0,19092,29511,39049,0,0,3975
0,0,0,0,0,0,19060,29415,39033,1,0,3980
0,0,0,0,0,0,19188,31991,39161,0,1,3985
0,0,0,0,0,0,19140,29431,39209,0,0,3990
0,0,0,0,0,0,19076,29383,38969,1,0,3995
0,0,0,0,0,0,19044,29415,38953,0,0,4000
0,0,0,0,0,0,14931,29015,39161,0,1,4013
0,0,0,0,0,0,22965,30519,39273,1,0,4015
0,0,0,0,0,0,19604,29639,39017,0,0,4020
0,0,0,0,0,0,19364,30663,39161,0,0,4025
0,0,0,0,0,0,19156,29479,38969,1,1,4030
0,0,0,0,0,0,19124,29319,38953,0,0,4035
0,0,0,0,0,0,19140,29575,39097,0,0,4040
0,0,0,0,0,0,19060,29543,38841,1,0,4045
0,0,0,0,0,0,19140,29767,39145,0,1,4050
0,0,0,0,0,0,19060,29479,39033,1,0,4055
0,0,0,0,0,0,19060,29415,39017,0,0,4060
0,0,0,0,0,0,19156,29847,39129,0,0,4065
0,0,0,0,0,0,19092,30215,39225,1,1,4070
0,0,0,0,0,0,19220,29591,39161,0,0,4075
0,0,0,0,0,0,19076,29415,39001,1,0,4080
0,0,0,0,0,0,19060,29703,39305,0,0,4085
0,0,0,0,0,0,19236,29975,39209,0,1,4090
0,0,0,0,0,0,19076,29575,39033,1,0,4095
0,0,0,0,0,0,19108,29351,39113,0,0,4100
0,0,0,0,0,0,14995,29207,39225,1,1,4113
0,0,0,0,0,0,23077,30663,39321,0,0,4115
0,0,0,0,0,0,19604,29607,38985,1,0,4120
0,0,0,0,0,0,19300,29511,39113,0,0,4125
0,0,0,0,0,0,19172,30327,39385,1,1,4130
0,0,0,0,0,0,19220,29591,39065,0,0,4135
0,0,0,0,0,0,19124,29575,38969,1,0,4140
0,0,0,0,0,0,19060,29335,38889,0,0,4145
0,0,0,0,0,0,19188,30711,39593,0,0,4150
0,0,0,0,0,0,19172,29655,39065,1,1,4155
0,0,0,0,0,0,19124,29575,39081,0,0,4160
0,0,0,0,0,0,19044,29447,38985,1,0,4165
0,0,0,0,0,0,19028,28582,38441,0,0,4170
0,0,0,0,0,0,18964,29543,39081,0,1,4175
0,0,0,0,0,0,19044,29479,38953,1,0,4180
0,0,0,0,0,0,19108,29607,39113,0,0,4185
0,0,0,0,0,0,19028,29463,38953,1,0,4190
0,0,0,0,0,0,19076,29639,39049,0,1,4195
0,0,0,0,0,0,14883,28983,39145,1,0,4208
0,0,0,0,0,0,23013,30599,39257,0,0,4210
0,0,0,0,0,0,19620,29847,39113,1,1,4215
0,0,0,0,0,0,19268,29559,39049,0,0,4220
0,0,0,0,0,0,19140,29447,38921,1,0,4225
0,0,0,0,0,0,19092,29623,38969,0,0,4230
0,0,0,0,0,0,19140,30007,39273,0,1,4235
0,0,0,0,0,0,19140,29447,39001,1,0,4240
0,0,0,0,0,0,19060,29543,39017,0,0,4245
0,0,0,0,0,0,19092,30199,39625,1,0,4250
0,0,0,0,0,0,19188,29399,38969,0,1,4255
0,0,0,0,0,0,19092,29671,39161,0,0,4260
0,0,0,0,0,0,19044,29255,38953,1,0,4265
0,0,0,0,0,0,19028,29607,39241,0,0,4270
0,0,0,0,0,0,19156,30071,39257,1,1,4275
0,0,0,0,0,0,19092,29479,39097,0,0,4280
0,0,0,0,0,0,19124,29559,39113,0,0,4285
0,0,0,0,0,0,19028,29367,38921,1,0,4290
0,0,0,0,0,0,14883,28919,39049,1,1,4303
0,0,0,0,0,0,22933,30503,39225,0,0,4305
0,0,0,0,0,0,19524,29591,39033,1,0,4310
0,0,0,0,0,0,19300,31047,40057,0,1,4315
0,0,0,0,0,0,19428,29431,39161,0,0,4320
0,0,0,0,0,0,19108,29447,38953,1,0,4325
0,0,0,0,0,0,19076,29431,39001,0,0,4330
0,0,0,0,0,0,19108,31175,39769,1,1,4335
0,0,0,0,0,0,19220,29575,39017,0,0,4340
0,0,0,0,0,0,19140,29655,39113,0,0,4345
0,0,0,0,0,0,19044,29335,38985,1,0,4350
0,0,0,0,0,0,19156,30695,39225,0,0,4355
0,0,0,0,0,0,19156,29495,39033,1,1,4360
0,0,0,0,0,0,19060,29447,38905,0,0,4365
0,0,0,0,0,0,19044,29335,38937,1,0,4370
0,0,0,0,0,0,19060,29111,37977,0,0,4375
0,0,0,0,0,0,18964,29671,39193,0,1,4380
0,0,0,0,0,0,19108,29335,38985,1,0,4385
0,0,0,0,0,0,14915,29191,39097,1,1,4398
0,0,0,0,0,0,22949,30551,39241,0,0,4400
0,0,0,0,0,0,19668,29527,39017,0,0,4405
0,0,0,0,0,0,19220,29431,38889,1,0,4410
0,0,0,0,0,0,19172,28951,38441,0,0,4415
0,0,0,0,0,0,18964,29479,38985,1,1,4420
0,0,0,0,0,0,19076,29415,38985,0,0,4425
0,0,0,0,0,0,19044,29383,38873,1,0,4430
0,0,0,0,0,0,19028,28999,38521,0,0,4435
0,0,0,0,0,0,19012,29719,39257,0,1,4440
0,0,0,0,0,0,19060,29319,38969,1,0,4445
0,0,0,0,0,0,19028,29287,38985,0,0,4450
0,0,0,0,0,0,19012,29175,38681,1,0,4455
0,0,0,0,0,0,19044,29735,39049,0,1,4460
0,0,0,0,0,0,19092,29463,39081,0,0,4465
0,0,0,0,0,0,19028,29271,38889,1,0,4470
0,0,0,0,0,0,19076,29415,38921,0,0,4475
0,0,0,0,0,0,19012,29527,38985,1,1,4480
0,0,0,0,0,0,19028,29287,38969,0,0,4485
0,0,0,0,0,0,14995,29655,39401,1,1,4498
0,0,0,0,0,0,23141,30711,39353,0,0,4500
0,0,0,0,0,0,19604,29527,38985,1,0,4505
0,0,0,0,0,0,19284,29447,39065,0,0,4510
0,0,0,0,0,0,19108,29351,38761,1,0,4515
0,0,0,0,0,0,19108,30039,39145,0,1,4520
0,0,0,0,0,0,19124,29895,39161,0,0,4525
0,0,0,0,0,0,19044,29367,38937,1,0,4530
